code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines
1950058,TRUE,de la CRUZ Omar,de la CRUZ O,Omar de la CRUZ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,168,0,['Football']
1950067,TRUE,NISBETT Troy,NISBETT T,Troy NISBETT,Male,Athlete,SKN,St Kitts and Nevis,Saint Kitts and Nevis,St Kitts and Nevis,Saint Kitts and Nevis,SKN,0,0,['Swimming']
1950071,TRUE,BAEZ Josue,BAEZ J,Josue BAEZ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,178,0,['Football']
1950078,TRUE,CHALA Vanessa,CHALA V,Vanessa CHALA,Female,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,0,0,['Judo']
1950099,TRUE,TESFU Dolshi,TESFU D,Dolshi TESFU,Female,Athlete,ERI,Eritrea,Eritrea,Eritrea,Eritrea,ERI,160,0,['Athletics']
1950102,TRUE,LEMAIRE Nelson,LEMAIRE N,Nelson LEMAIRE,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Belgium,Belgium,BEL,170,0,['Football']
1950104,TRUE,ESTEBAN Maxine Isabel,ESTEBAN MI,Maxine Isabel ESTEBAN,Female,Athlete,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,CIV,0,0,['Fencing']
1950107,TRUE,LORENZO Nowend,LORENZO N,Nowend LORENZO,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,181,0,['Football']
1950119,TRUE,NUNEZ Rafael,NUNEZ R,Rafael NUNEZ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Spain,Spain,ESP,178,0,['Football']
1950120,TRUE,GONZALEZ Jose,GONZALEZ J,Jose GONZALEZ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,183,0,['Athletics']
1950128,TRUE,JUNGBAUER Thomas,JUNGBAUER T,Thomas JUNGBAUER,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,188,0,['Football']
1950131,TRUE,VALDEZ Xavier,VALDEZ X,Xavier VALDEZ,Male,Athlete,DOM,Dominican Republic,Dominican Republic,United States,United States of America,USA,195,0,['Football']
1950256,TRUE,ABIAN Pablo,ABIAN P,Pablo ABIAN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,178,0,['Badminton']
1950258,TRUE,MARIN Carolina,MARIN C,Carolina MARIN,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,172,0,['Badminton']
1950281,TRUE,PARRA VERGARA Diego Santiago Andres,PARRA VERGARA DSA,Diego Santiago Andres PARRA VERGARA,Male,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0,0,['Shooting']
1950301,TRUE,DUFFY Colin,DUFFY C,Colin DUFFY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,0,['Sport Climbing']
1950302,TRUE,GROSSMAN Natalia,GROSSMAN N,Natalia GROSSMAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,161,0,['Sport Climbing']
1950303,TRUE,GRUPPER Jesse,GRUPPER J,Jesse GRUPPER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,181,0,['Sport Climbing']
1950304,TRUE,HAMMER Zach,HAMMER Z,Zach HAMMER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,0,['Sport Climbing']
1950305,TRUE,HUNT Emma,HUNT E,Emma HUNT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,174,0,['Sport Climbing']
1950306,TRUE,KELLY Piper,KELLY P,Piper KELLY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,165,0,['Sport Climbing']
1950307,TRUE,RABOUTOU Brooke,RABOUTOU B,Brooke RABOUTOU,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,157,0,['Sport Climbing']
1950309,TRUE,WATSON Sam,WATSON S,Sam WATSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180,0,['Sport Climbing']
1950366,TRUE,BARROWS Ian,BARROWS I,Ian BARROWS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950367,TRUE,EDEGRAN Markus,EDEGRAN M,Markus EDEGRAN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950379,TRUE,DALLMAN-WEISS Lara,DALLMAN-WEISS L,Lara DALLMAN-WEISS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950381,TRUE,HENKEN Hans,HENKEN H,Hans HENKEN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950383,TRUE,LIEBENBERG David,LIEBENBERG D,David LIEBENBERG,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950384,TRUE,LYONS Noah,LYONS N,Noah LYONS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950387,TRUE,McNAY Stu,McNAY S,Stu McNAY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950389,TRUE,MOROZ Daniela,MOROZ D,Daniela MOROZ,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950391,TRUE,NEWBERRY MOORE Sarah,NEWBERRY MOORE S,Sarah NEWBERRY MOORE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950396,TRUE,REINEKE Erika,REINEKE E,Erika REINEKE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950397,TRUE,ROBLE Stephanie,ROBLE S,Stephanie ROBLE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950401,TRUE,SHEA Maggie,SHEA M,Maggie SHEA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950403,TRUE,STATER Dominique,STATER D,Dominique STATER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Sailing']
1950454,TRUE,SOPPI MBELLA Richelle Anita,SOPPI MBELLA RA,Richelle Anita SOPPI MBELLA,Female,Athlete,CMR,Cameroon,Cameroon,Cameroon,Cameroon,CMR,0,0,['Judo']
1950485,TRUE,CANETT Kayla,CANETT K,Kayla CANETT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,160,63,['Rugby Sevens']
1950487,TRUE,DOYLE Lauren,DOYLE L,Lauren DOYLE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,65,['Rugby Sevens']
1950494,TRUE,KELTER Alev,KELTER A,Alev KELTER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,76,['Rugby Sevens']
1950495,TRUE,KIRSHE Kristi,KIRSHE K,Kristi KIRSHE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,160,65,['Rugby Sevens']
1950496,TRUE,LEVY Sarah,LEVY S,Sarah LEVY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162,63,['Rugby Sevens']
1950498,TRUE,MAHER Ilona,MAHER I,Ilona MAHER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,177,90,['Rugby Sevens']
1950499,TRUE,OLSEN Alena,OLSEN A,Alena OLSEN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,163,63,['Rugby Sevens']
1950500,TRUE,RAMSEY Ariana,RAMSEY A,Ariana RAMSEY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162,63,['Rugby Sevens']
1950501,TRUE,ROVETTI Steph,ROVETTI S,Steph ROVETTI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,162,63,['Rugby Sevens']
1950502,TRUE,SEDRICK Alex,SEDRICK A,Alex SEDRICK,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,160,62,['Rugby Sevens']
1950504,TRUE,SULLIVAN Sammy,SULLIVAN S,Sammy SULLIVAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,163,65,['Rugby Sevens']
1950505,TRUE,TAPPER Naya,TAPPER N,Naya TAPPER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,175,79,['Rugby Sevens']
1950527,TRUE,BAKER Perry,BAKER P,Perry BAKER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,185,80,['Rugby Sevens']
1950528,TRUE,BIZER Orrin,BIZER O,Orrin BIZER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,189,97,['Rugby Sevens']
1950532,TRUE,CHANNEL Adam,CHANNEL A,Adam CHANNEL,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,205,95,['Rugby Sevens']
1950534,TRUE,CUMMINGS Aaron,CUMMINGS A,Aaron CUMMINGS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,188,90,['Rugby Sevens']
1950536,TRUE,ESDALE Malacchi,ESDALE M,Malacchi ESDALE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,188,86,['Rugby Sevens']
1950538,TRUE,FUALA'AU Naima,FUALA'AU N,Naima FUALA'AU,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180,85,['Rugby Sevens']
1950539,TRUE,HUGHES Madison,HUGHES M,Madison HUGHES,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175,79,['Rugby Sevens']
1950541,TRUE,LACAMP Lucas,LACAMP L,Lucas LACAMP,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,178,88,['Rugby Sevens']
1950549,TRUE,TOMASIN Steve,TOMASIN S,Steve TOMASIN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175,86,['Rugby Sevens']
1950551,TRUE,TUPUOLA Marcus,TUPUOLA M,Marcus TUPUOLA,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,178,85,['Rugby Sevens']
1950552,TRUE,UNUFE Maka,UNUFE M,Maka UNUFE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,181,96,['Rugby Sevens']
1950553,TRUE,VI Pita,VI P,Pita VI,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,200,85,['Rugby Sevens']
1950556,TRUE,WILLIAMS Kevon,WILLIAMS K,Kevon WILLIAMS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175,84,['Rugby Sevens']
1950562,TRUE,NAZLYMOV Tatiana,NAZLYMOV T,Tatiana NAZLYMOV,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950570,TRUE,CEBULA Anne,CEBULA A,Anne CEBULA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950571,TRUE,CHAMBERLAIN Maia,CHAMBERLAIN M,Maia CHAMBERLAIN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950572,TRUE,CHAMLEY-WATSON Miles,CHAMLEY-WATSON M,Miles CHAMLEY-WATSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950581,TRUE,DERSHWITZ Eli,DERSHWITZ E,Eli DERSHWITZ,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950583,TRUE,DOLEGIEWICZ Fili,DOLEGIEWICZ F,Filip DOLEGIEWICZ,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950584,TRUE,DUBROVICH Jacqueline,DUBROVICH J,Jacqueline DUBROVICH,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950593,TRUE,GUZZI VINCENTI Margherita,GUZZI VINCENTI M,Margherita GUZZI VINCENTI,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950597,TRUE,HEATHCOCK Colin,HEATHCOCK C,Colin HEATHCOCK,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950598,TRUE,HOLMES Katharine,HOLMES K,Katharine HOLMES,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950600,TRUE,HUSISIAN Hadley,HUSISIAN H,Hadley HUSISIAN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950602,TRUE,ITKIN Nick,ITKIN N,Nick ITKIN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950611,TRUE,KIEFER Lee,KIEFER L,Lee KIEFER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950628,TRUE,MASSIALAS Alexander,MASSIALAS A,Alexander MASSIALAS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950629,TRUE,MEINHARDT Gerek,MEINHARDT G,Gerek MEINHARDT,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950642,TRUE,SARON Mitchell,SARON M,Mitchell SARON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950643,TRUE,SCRUGGS Lauren,SCRUGGS L,Lauren SCRUGGS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950648,TRUE,SKARBONKIEWICZ Magda,SKARBONKIEWICZ M,Magda SKARBONKIEWICZ,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950654,TRUE,TARTAKOVSKY Elizabeth,TARTAKOVSKY E,Elizabeth TARTAKOVSKY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950659,TRUE,WEINTRAUB Maia Mei,WEINTRAUB MM,Maia Mei WEINTRAUB,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Fencing']
1950662,TRUE,Memo,MEMO,MEMO,Male,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,0,0,['Rowing']
1950857,TRUE,YONA Adi,YONA A,Adi YONA,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,170,0,['Football']
1950864,TRUE,SASOON Roy,SASOON R,Roy SASOON,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,193,0,['Football']
1950869,TRUE,ELIASI Niv,ELIASI N,Niv ELIASI,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,186,0,['Football']
1950873,TRUE,MADMON Elad,MADMON E,Elad MADMON,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,175,0,['Football']
1950883,TRUE,FEREDE Ayanaw,FEREDE A,Ayanaw FEREDE,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,186,0,['Football']
1950897,TRUE,NDORI Bayapo,NDORI B,Bayapo NDORI,Male,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,177,0,['Athletics']
1950918,TRUE,SCOTCH Leungo,SCOTCH L,Leungo SCOTCH,Male,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,172,0,['Athletics']
1950930,TRUE,PHA APHAY Silina,PHA APHAY S,Silina PHA APHAY,Female,Athlete,LAO,Lao PDR,Lao People's Democratic Republic,Lao PDR,Lao People's Democratic Republic,LAO,160,0,['Athletics']
1950939,TRUE,KEBINATSHIPI Busang Collen,KEBINATSHIPI BC,Busang Collen KEBINATSHIPI,Male,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,171,0,['Athletics']
1950956,TRUE,MASALELA Tshepiso,MASALELA T,Tshepiso MASALELA,Male,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,174,0,['Athletics']
1950968,TRUE,FERNANDEZ Alberto,FERNANDEZ A,Alberto FERNANDEZ,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Shooting']
1950971,TRUE,GALVEZ Fatima,GALVEZ F,Fatima GALVEZ,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Shooting']
1950973,TRUE,GARCIA Andres,GARCIA A,Andres GARCIA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Shooting']
1950980,TRUE,MOLNE MAGRINA Mar,MOLNE MAGRINA M,Mar MOLNE MAGRINA,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0,0,['Shooting']
1950989,TRUE,HAINGURA Kethobogile,HAINGURA K,Kethobogile HAINGURA,Male,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,175,0,['Athletics']
1951000,TRUE,NOWE Oratile,NOWE O,Oratile NOWE,Female,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,169,0,['Athletics']
1951019,TRUE,VANAGAITE Justina,VANAGAITE J,Justina VANAGAITE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,0,0,['Equestrian']
1951035,TRUE,RAUPELYTE Aine,RAUPELYTE A,Aine RAUPELYTE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,197,0,['Beach Volleyball']
1951198,TRUE,PAULIKIENE Monika,PAULIKIENE M,Monika PAULIKIENE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,175,0,['Beach Volleyball']
1951506,TRUE,PESELA Anthony,PESELA A,Anthony PESELA,Male,Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,175,0,['Athletics']
1951507,TRUE,TA LOU-SMITH Marie-Josee,TA LOU-SMITH MJ,Marie-Josee TA LOU-SMITH,Female,Athlete,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,CIV,159,0,['Athletics']
1951509,TRUE,MASILO Boitumelo,MASILO B,Boitumelo MASILO,Male,Alternate Athlete,BOT,Botswana,Botswana,Botswana,Botswana,BOT,167,0,['Athletics']
1951514,TRUE,KERYHUEL Jeremy Fafa,KERYHUEL JF,Jeremy Fafa KERYHUEL,Male,Athlete,CIV,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,CIV,0,0,['Fencing']
1951567,TRUE,SAVNER Jessica,SAVNER J,Jessica SAVNER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Modern Pentathlon']
1951575,TRUE,DELGADO Angelica,DELGADO A,Angelica DELGADO,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Judo']
1951577,TRUE,JAYNE John,JAYNE J,John JAYNE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Judo']
1951579,TRUE,LABORDE Maria Celia,LABORDE MC,Maria Celia LABORDE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Judo']
1951581,TRUE,YONEZUKA Jack,YONEZUKA J,Jack YONEZUKA,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Judo']
1951595,TRUE,CUNHA Ana Marcela,CUNHA AM,Ana Marcela CUNHA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0,0,['Marathon Swimming']
1951597,TRUE,DIZOTTI Beatriz,DIZOTTI B,Beatriz DIZOTTI,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0,0,['Swimming']
1951602,TRUE,RONCATTO Gabrielle,RONCATTO G,Gabrielle RONCATTO,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0,0,['Swimming']
1951604,TRUE,COSTA Guilherme,COSTA G,Guilherme COSTA,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0,0,"['Marathon Swimming', 'Swimming']"
1951623,TRUE,JUNGBLUT Viviane,JUNGBLUT V,Viviane JUNGBLUT,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0,0,['Marathon Swimming']
1951700,TRUE,CLARK Wyndham,CLARK W,Wyndham CLARK,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,177,0,['Golf']
1951716,TRUE,KORDA Nelly,KORDA N,Nelly KORDA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,178,0,['Golf']
1951721,TRUE,MORIKAWA Collin,MORIKAWA C,Collin MORIKAWA,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,190,0,['Golf']
1951723,TRUE,SCHAUFFELE Xander,SCHAUFFELE X,Xander SCHAUFFELE,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,175,0,['Golf']
1951724,TRUE,SCHEFFLER Scottie,SCHEFFLER S,Scottie SCHEFFLER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,193,0,['Golf']
1951729,TRUE,VU Lilia,VU L,Lilia VU,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,183,0,['Golf']
1951733,TRUE,ZHANG Rose,ZHANG R,Rose ZHANG,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,183,0,['Golf']
1951788,TRUE,ORLOB Marcus,ORLOB M,Marcus ORLOB,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951802,TRUE,COOK Karl,COOK K,Karl COOK,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951817,TRUE,ELLIOTT Sydney,ELLIOTT S,Sydney ELLIOTT,Female,Alternate Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951819,TRUE,FARRINGTON Kent,FARRINGTON K,Kent FARRINGTON,Male,Alternate Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951829,TRUE,HALLIDAY Elisabeth,HALLIDAY E,Elisabeth HALLIDAY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951840,TRUE,KRAUT Laura,KRAUT L,Laura KRAUT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951842,TRUE,LYLE Adrienne,LYLE A,Adrienne LYLE,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951844,TRUE,MARTIN Boyd,MARTIN B,Boyd MARTIN,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951845,TRUE,PAMUKCU Caroline,PAMUKCU C,Caroline PAMUKCU,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951851,TRUE,OTS Endel,OTS E,Endel OTS,Male,Alternate Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951852,TRUE,PETERS Steffen,PETERS S,Steffen PETERS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951875,TRUE,WARD McLain,WARD M,McLain WARD,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Equestrian']
1951888,TRUE,AZEVEDO Ana Carolina,AZEVEDO AC,Ana Carolina AZEVEDO,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,157,0,['Athletics']
1951902,TRUE,de MORAIS Andressa,de MORAIS A,Andressa de MORAIS,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,178,0,['Athletics']
1951912,TRUE,dos SANTOS Almir,dos SANTOS A,Almir dos SANTOS,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,191,0,['Athletics']
1951913,TRUE,dos SANTOS Alison,dos SANTOS A,Alison dos SANTOS,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,198,0,['Athletics']
1951915,TRUE,SILVA Ana Caroline,SILVA AC,Ana Caroline SILVA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,175,0,['Athletics']
1951928,TRUE,BONFIM Caio,BONFIM C,Caio BONFIM,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,174,0,['Athletics']
1951932,TRUE,da SILVA Chayenne,da SILVA C,Chayenne da SILVA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,170,0,['Athletics']
1951942,TRUE,HERNANDES MENDES Douglas,HERNANDES MENDES D,Douglas HERNANDES MENDES,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,168,0,['Athletics']
1951946,TRUE,CARDOSO Erik,CARDOSO E,Erik CARDOSO,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,175,0,['Athletics']
1951948,TRUE,RODRIGUES Eduardo,RODRIGUES E,Eduardo RODRIGUES,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,185,0,['Athletics']
1951949,TRUE,MARTINS Eliane,MARTINS E,Eliane MARTINS,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,160,0,['Athletics']
1951956,TRUE,SENA Erica,SENA E,Erica SENA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,168,0,['Athletics']
1951961,TRUE,FERREIRA Fernando,FERREIRA F,Fernando FERREIRA,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,198,0,['Athletics']
1951962,TRUE,de LIMA Flavia Maria,de LIMA FM,Flavia Maria de LIMA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,176,0,['Athletics']
1951967,TRUE,BARDI Felipe,BARDI F,Felipe BARDI,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,189,0,['Athletics']
1951974,TRUE,dos SANTOS Gabriel,dos SANTOS G,Gabriel dos SANTOS,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,181,0,['Athletics']
1951980,TRUE,de SOUSA Gabriela,de SOUSA G,Gabriela de SOUSA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,158,0,['Athletics']
1951984,TRUE,SANTOS Gabriele,SANTOS G,Gabriele SANTOS,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,175,0,['Athletics']
1951991,TRUE,BEZERA Hygor Gabriel,BEZERA HG,Hygor Gabriel BEZERA,Male,Alternate Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,175,0,['Athletics']
1951995,TRUE,da SILVA Izabela,da SILVA I,Izabela da SILVA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,178,0,['Athletics']
1952002,TRUE,de MENIS CAMPOS Juliana,de MENIS CAMPOS J,Juliana de MENIS CAMPOS,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,174,0,['Athletics']
1952005,TRUE,de LIMA Jucilene Sales,de LIMA JS,Jucilene Sales de LIMA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,172,0,['Athletics']
1952006,TRUE,SOARES LIMA Jadson Erick,SOARES LIMA JE,Jadson Erick SOARES LIMA,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,184,0,['Athletics']
